gene	young_leaf	flower	one_cm_pod	pod_shell_10DAF	pod_shell_14DAF	seed_10DAF	seed_14DAF	seed_21DAF	seed_25DAF	seed_28DAF	seed_35DAF	seed_42DAF	root	nodule
Glyma12g17180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17230	29	28	18	19	12	5	8	6	12	5	9	5	14	2
Glyma12g17240	1	1	3	3	1	0	1	1	2	0	0	0	0	1
Glyma12g17250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17270	27	20	38	31	70	12	23	34	51	30	66	38	38	36
Glyma12g17280	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17410	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17510	2	49	40	20	8	5	13	15	20	5	8	2	52	1
Glyma12g17520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17530	1	1	1	1	0	0	0	0	0	0	0	1	1	0
Glyma12g17540	1	1	1	1	1	1	1	2	1	0	1	0	0	1
Glyma12g17550	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17560	3	2	3	3	2	1	1	0	2	0	1	1	3	2
Glyma12g17570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17580	8	1	5	2	1	2	1	1	1	0	1	0	0	0
Glyma12g17590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17630	1	1	2	2	0	0	1	1	0	0	0	0	2	0
Glyma12g17640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17680	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Glyma12g17690	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma12g17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17710	1	12	3	5	9	1	2	2	1	1	0	1	4	4
Glyma12g17720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17730	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma12g17930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g17940	2	2	2	1	1	2	1	0	1	0	0	1	2	0
Glyma12g17950	11	14	15	13	14	9	13	28	20	12	26	12	8	9
Glyma12g17960	3	3	2	2	1	1	3	6	5	2	3	2	5	3
Glyma12g18160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18170	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Glyma12g18180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18230	5	4	6	6	7	3	5	3	5	3	8	4	2	7
Glyma12g18240	2	4	5	3	2	1	2	2	1	1	1	1	3	3
Glyma12g18250	5	7	6	5	4	2	4	2	6	2	5	3	5	4
Glyma12g18270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18280	0	1	0	0	1	0	0	2	0	1	0	2	0	1
Glyma12g18490	3	3	2	1	1	2	3	1	2	1	1	1	2	2
Glyma12g18690	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18710	30	18	25	15	10	1	18	11	9	4	15	5	9	8
Glyma12g18720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18950	4	5	3	3	4	0	0	0	1	1	1	0	3	0
Glyma12g18960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18970	9	3	3	4	1	1	1	1	1	1	2	1	0	1
Glyma12g18980	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g18990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19040	0	2	1	1	0	3	4	2	1	0	0	0	0	45
Glyma12g19050	66	56	78	51	38	18	44	52	46	25	45	37	47	57
Glyma12g19250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19510	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Glyma12g19520	123	111	130	116	123	24	69	116	59	33	40	23	110	171
Glyma12g19720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19940	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g19950	5	4	0	0	0	1	0	2	1	0	0	1	1	1
Glyma12g19960	4	9	4	3	2	1	1	1	2	1	3	1	3	2
Glyma12g20160	15	1	2	1	0	1	12	19	20	6	11	5	4	1
Glyma12g20170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20180	17	10	15	14	9	6	10	12	12	9	14	14	7	9
Glyma12g20200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20210	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Glyma12g20220	2	13	8	5	6	6	11	9	13	8	8	11	3	1
Glyma12g20230	9	10	7	8	5	2	4	6	4	1	3	2	7	3
Glyma12g20240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20460	0	0	0	0	0	0	0	0	0	0	2	1	2	0
Glyma12g20470	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma12g20480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20490	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Glyma12g20500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20520	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Glyma12g20530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20550	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20570	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Glyma12g20580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20790	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Glyma12g20800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20820	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Glyma12g20830	3	5	3	9	36	2	5	2	6	1	2	1	4	28
Glyma12g20840	3	5	1	1	1	0	0	0	0	0	0	0	2	0
Glyma12g20850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20950	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20960	7	8	10	6	6	1	3	1	4	1	4	2	14	5
Glyma12g20970	1	3	5	0	0	2	2	2	0	1	1	1	1	0
Glyma12g20980	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g20990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21030	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21040	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Glyma12g21050	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21060	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21130	0	0	0	0	0	0	0	0	0	0	0	0	3	43
Glyma12g21140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21410	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21640	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma12g21650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21880	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Glyma12g21890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g21920	1	0	3	5	3	0	0	0	0	0	0	0	2	0
Glyma12g22120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22160	19	16	21	21	17	14	14	15	12	6	12	8	19	15
Glyma12g22170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22240	10	12	10	10	6	6	7	7	4	2	3	2	9	3
Glyma12g22250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22280	2	1	3	3	2	2	3	6	3	1	2	2	2	2
Glyma12g22290	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Glyma12g22300	3	3	4	6	2	2	1	2	2	1	2	1	5	0
Glyma12g22320	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Glyma12g22330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22340	26	23	26	30	22	11	19	14	13	7	13	9	31	18
Glyma12g22350	2	4	1	2	1	1	0	1	1	0	1	0	2	1
Glyma12g22360	5	10	6	6	5	3	3	1	2	1	3	2	9	8
Glyma12g22370	1	2	2	2	1	2	1	0	0	1	2	0	1	1
Glyma12g22380	5	15	7	3	6	2	5	8	5	3	3	4	7	22
Glyma12g22390	23	12	20	19	21	5	5	2	4	3	5	2	21	3
Glyma12g22400	18	9	22	20	15	3	2	4	4	4	4	5	15	4
Glyma12g22410	4	2	5	5	5	1	2	1	0	0	1	1	8	2
Glyma12g22420	8	2	3	3	2	1	1	2	1	1	0	0	1	1
Glyma12g22430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22640	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma12g22650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22660	7	8	7	10	13	3	6	9	6	4	5	4	9	3
Glyma12g22670	0	4	0	0	0	0	0	0	0	0	0	1	1	0
Glyma12g22680	4	2	3	3	1	3	2	2	2	1	1	0	1	1
Glyma12g22690	0	3	2	3	3	1	3	5	2	1	3	2	2	1
Glyma12g22700	9	4	3	3	2	1	2	2	1	2	3	0	1	1
Glyma12g22720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22760	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Glyma12g22770	0	1	0	0	0	0	0	0	0	1	1	0	0	0
Glyma12g22780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22790	0	7	1	1	3	1	2	3	2	1	2	1	0	2
Glyma12g22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22820	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g22830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22880	0	41	4	7	7	1	1	0	1	1	1	0	0	0
Glyma12g22890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22900	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g22910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22950	2	0	0	1	0	0	0	0	0	0	0	1	0	0
Glyma12g22960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22970	0	10	0	0	0	0	0	0	1	0	0	0	0	0
Glyma12g22980	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g22990	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23030	0	0	0	0	0	0	0	2	2	0	1	0	0	0
Glyma12g23040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23050	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23110	5	3	6	5	4	1	3	4	5	2	6	4	4	3
Glyma12g23120	9	5	13	11	10	2	6	9	12	5	13	9	8	8
Glyma12g23130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23140	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23150	0	8	4	3	2	3	3	3	11	2	8	9	1	0
Glyma12g23160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23170	29	23	26	24	17	19	21	12	15	9	15	5	18	21
Glyma12g23180	2	2	3	3	2	1	2	2	1	1	1	0	0	9
Glyma12g23200	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Glyma12g23210	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g23220	2	2	2	2	1	0	0	0	1	0	1	1	1	1
Glyma12g23230	6	6	6	6	5	2	6	7	6	3	5	4	7	5
Glyma12g23240	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Glyma12g23250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23290	1	1	1	0	0	0	2	2	3	2	4	2	0	0
Glyma12g23300	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Glyma12g23310	7	7	9	6	5	6	7	6	5	2	3	5	8	8
Glyma12g23320	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Glyma12g23330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23340	30	6	14	20	14	6	11	5	7	4	7	2	7	3
Glyma12g23350	3	2	4	3	4	1	2	3	1	2	2	4	3	0
Glyma12g23360	5	7	5	3	2	1	1	0	1	1	4	3	2	4
Glyma12g23370	2	2	2	2	3	0	1	0	1	1	1	2	1	1
Glyma12g23380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23390	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23410	0	0	0	0	0	2	1	1	0	0	0	0	0	0
Glyma12g23420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23430	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23480	9	2	6	4	1	2	4	4	1	0	0	0	1	0
Glyma12g23890	6	7	7	8	6	3	5	5	4	2	5	2	9	8
Glyma12g23900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23920	2	3	2	3	5	1	1	1	1	0	0	0	1	0
Glyma12g23940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g23950	2	5	6	6	3	2	2	4	4	2	3	2	6	4
Glyma12g24150	8	5	7	7	3	1	2	4	5	3	6	3	3	4
Glyma12g24160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24190	1	3	4	6	5	2	6	2	4	2	2	2	11	1
Glyma12g24200	0	1	1	1	2	0	2	1	1	0	0	0	2	0
Glyma12g24210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24240	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g24250	2	2	3	5	3	0	1	1	0	0	0	0	9	6
Glyma12g24260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24480	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Glyma12g24490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24520	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Glyma12g24530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24540	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Glyma12g24550	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24770	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24810	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Glyma12g24830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24840	3	141	16	28	65	5	4	2	0	0	0	1	82	0
Glyma12g24860	2	4	2	3	3	3	2	1	2	0	2	0	3	4
Glyma12g24870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24880	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g24890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24910	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma12g24920	0	5	1	3	1	0	0	1	0	0	1	1	12	0
Glyma12g24930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24950	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24960	1	1	1	1	0	0	0	0	1	0	1	1	1	2
Glyma12g24970	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g24980	0	1	0	1	1	1	0	0	0	0	0	0	0	0
Glyma12g24990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25000	5	3	5	6	4	1	2	3	2	2	3	2	3	5
Glyma12g25010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25020	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25240	2	1	0	0	0	1	0	0	0	0	0	0	0	0
Glyma12g25250	1	1	0	0	4	0	0	0	0	0	0	0	1	0
Glyma12g25450	2	0	0	2	1	0	0	0	0	0	0	0	1	0
Glyma12g25460	6	6	4	3	3	0	0	1	2	1	3	1	3	2
Glyma12g25470	0	5	6	2	2	2	3	3	0	1	3	2	0	1
Glyma12g25480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25500	29	11	13	11	7	5	7	7	7	5	6	4	10	12
Glyma12g25700	3	3	1	1	1	1	2	2	1	1	1	1	1	0
Glyma12g25710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25740	0	1	0	0	0	0	0	0	0	0	0	0	1	1
Glyma12g25940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g25950	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Glyma12g26150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26170	2	2	13	19	20	7	12	12	18	15	25	12	0	36
Glyma12g26190	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma12g26480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
